15736,0.31,6.04,8.20,0.04,-0.07,0.02,992.70,25.00
15799,0.35,6.04,8.32,0.08,-0.08,0.03,992.73,25.00
15867,0.27,6.04,8.36,0.05,-0.07,0.03,992.75,25.00
15930,0.35,6.12,8.28,0.06,-0.07,0.03,992.80,25.10
16005,0.16,6.08,8.28,0.07,-0.07,0.03,992.77,25.00
16068,0.31,6.16,8.24,0.06,-0.06,0.02,992.72,25.10
16132,0.35,6.08,8.28,0.09,-0.07,0.03,992.73,25.00
16195,0.31,6.08,8.24,0.07,-0.07,0.03,992.76,25.10
16259,0.31,6.08,8.36,0.06,-0.07,0.03,992.80,25.00
16322,0.27,6.08,8.32,0.08,-0.08,0.02,992.78,25.00
16386,0.27,6.08,8.32,0.06,-0.08,0.03,992.80,25.00
16449,0.27,6.04,8.32,0.06,-0.06,0.02,992.78,25.00
16513,0.35,6.04,8.24,0.06,-0.08,0.02,992.78,25.10
16580,0.31,6.08,8.28,0.07,-0.08,0.03,992.78,25.00
16644,0.27,6.04,8.36,0.05,-0.08,0.03,992.80,25.00
16707,0.31,5.96,8.39,0.04,-0.07,0.03,992.76,25.10
16771,0.27,5.96,8.28,0.06,-0.07,0.03,992.78,25.10
16834,0.31,6.00,8.39,0.06,-0.07,0.02,992.77,25.00
16897,0.31,6.04,8.39,0.09,-0.08,0.03,992.73,25.00
16961,0.27,6.00,8.32,0.06,-0.07,0.03,992.76,25.10
17024,0.31,6.04,8.24,0.06,-0.07,0.03,992.78,25.10
17088,0.27,5.92,8.36,0.07,-0.07,0.02,992.80,25.10
17151,0.35,5.96,8.28,0.07,-0.07,0.03,992.77,25.00
17218,0.31,5.92,8.39,0.06,-0.08,0.03,992.79,25.10
17282,0.31,5.96,8.43,0.04,-0.08,0.02,992.80,25.00
17356,0.31,5.96,8.39,0.09,-0.07,0.03,992.81,25.10
17419,0.27,6.00,8.47,0.05,-0.06,0.02,992.76,25.10
17483,0.27,5.92,8.36,0.09,-0.07,0.03,992.83,25.10
17547,0.27,5.96,8.47,0.05,-0.08,0.02,992.76,25.10
17610,0.24,6.00,8.36,0.07,-0.09,0.03,992.78,25.10
17674,0.31,5.92,8.47,0.05,-0.08,0.03,992.82,25.10
17737,0.27,5.88,8.43,0.08,-0.07,0.02,992.83,25.10
17812,0.27,5.88,8.51,0.05,-0.07,0.03,992.83,25.10
17879,0.31,5.92,8.51,0.06,-0.08,0.03,992.79,25.10
17943,0.27,5.88,8.59,0.06,-0.08,0.03,992.80,25.10
18006,0.31,5.88,8.39,0.03,-0.07,0.03,992.81,25.10
18070,0.31,5.84,8.51,0.03,-0.06,0.02,992.81,25.10
18133,0.63,4.67,9.53,-0.11,-0.06,0.01,992.80,25.10
18197,0.24,5.81,8.47,-0.20,-0.25,-0.29,992.80,25.10
18260,0.27,5.33,8.67,0.12,-0.04,0.07,992.89,25.10
18324,-0.04,6.08,9.41,0.02,-0.14,-0.14,992.82,25.10
18387,0.43,4.55,6.86,-0.04,-0.07,-0.04,992.84,25.10
18451,0.16,5.18,8.63,0.08,-0.07,0.04,992.81,25.10
18512,0.24,5.65,8.36,0.02,-0.15,-0.12,992.86,25.10
18576,0.16,5.77,8.36,0.09,-0.14,-0.01,992.82,25.10
18639,0.24,5.41,8.83,0.07,-0.08,0.03,992.84,25.10
18703,0.24,5.37,8.79,0.08,-0.07,0.03,992.89,25.10
18766,0.20,5.45,8.71,0.07,-0.08,0.03,992.84,25.00
18830,0.20,5.41,8.83,0.07,-0.07,0.03,992.84,25.10
18893,0.20,5.49,8.94,0.07,-0.07,0.02,992.85,25.10
18957,0.31,5.37,8.75,0.07,-0.09,0.03,992.81,25.10
19020,0.35,5.37,8.87,0.08,-0.08,0.03,992.86,25.10
19094,0.27,5.41,8.67,0.08,-0.08,0.02,992.87,25.10
19156,0.16,5.37,8.83,0.07,-0.07,0.02,992.85,25.10
19219,0.20,5.41,8.71,0.08,-0.07,0.03,992.89,25.10
19283,0.20,5.37,8.79,0.09,-0.07,0.02,992.87,25.10
19347,0.27,5.41,8.83,0.10,-0.07,0.03,992.83,25.10
19410,0.20,5.37,8.59,0.07,-0.07,0.02,992.81,25.10
19474,0.16,5.37,8.94,0.08,-0.08,0.03,992.88,25.10
19537,0.16,5.33,8.79,0.07,-0.08,0.02,992.81,25.10
19612,0.31,5.41,8.90,0.08,-0.08,0.03,992.79,25.10
19676,0.27,5.49,8.75,0.09,-0.07,0.03,992.84,25.10
19740,0.24,5.45,8.83,0.06,-0.08,0.03,992.88,25.10
19807,0.27,5.45,8.71,0.08,-0.07,0.03,992.82,25.10
19870,0.27,5.37,8.79,0.07,-0.08,0.02,992.89,25.10
19934,0.20,5.37,8.75,0.08,-0.08,0.03,992.86,25.10
19997,0.20,5.37,8.83,0.07,-0.08,0.03,992.86,25.10
20061,0.27,5.37,8.83,0.08,-0.07,0.03,992.85,25.10
20124,0.20,5.33,8.79,0.08,-0.07,0.02,992.88,25.10
20188,0.24,5.41,8.83,0.08,-0.08,0.03,992.84,25.10
20251,0.20,5.41,8.71,0.08,-0.07,0.03,992.89,25.10
20315,0.24,5.41,8.83,0.08,-0.08,0.03,992.89,25.10
20379,0.27,5.53,8.87,0.07,-0.08,0.03,992.88,25.10
20447,0.20,5.30,8.71,0.07,-0.07,0.03,992.88,25.10
20510,0.20,5.37,8.79,0.08,-0.08,0.03,992.89,25.10
20574,0.24,5.26,9.22,0.08,-0.08,0.03,992.91,25.10
20637,0.24,5.37,8.75,0.09,-0.08,0.03,992.92,25.10
20701,0.27,5.33,8.98,0.11,-0.26,-0.26,992.93,25.10
20764,0.39,4.98,9.10,0.09,-0.36,-0.42,992.92,25.10
20838,-1.10,8.28,8.75,0.08,0.04,0.22,992.89,25.10
20902,-0.63,3.14,3.65,0.10,0.30,0.62,992.89,25.10
20965,-0.16,-0.16,-4.00,0.48,0.22,0.56,992.91,25.10
21029,4.24,5.77,-7.61,-0.00,-0.10,-0.07,992.92,25.10
21096,-0.75,8.16,6.98,0.17,-0.27,-0.23,992.99,25.10
21160,-3.61,7.88,7.37,0.36,0.50,0.94,992.92,25.10
21223,-0.82,5.53,4.75,0.25,0.75,1.34,992.95,25.10
21287,-5.26,6.04,7.37,0.16,0.67,1.18,992.98,25.10
21362,-0.78,5.96,8.36,-0.04,0.01,0.16,992.95,25.10
21426,0.27,5.77,8.63,0.05,-0.07,0.02,992.93,25.10
21489,0.35,5.73,8.43,0.12,-0.02,0.11,992.95,25.10
21553,0.31,5.81,8.47,0.08,-0.06,0.06,992.97,25.10
21616,0.27,5.88,8.47,0.09,-0.07,0.04,992.94,25.10
21683,0.27,5.81,8.67,0.04,-0.07,0.02,992.97,25.10
21747,0.27,5.77,8.55,0.08,-0.07,0.02,993.00,25.10
21810,0.27,5.77,8.51,0.08,-0.07,0.03,993.05,25.10
21874,0.27,5.84,8.51,0.06,-0.08,0.03,992.96,25.10
21938,0.31,5.73,8.55,0.06,-0.08,0.02,992.99,25.10
22001,0.27,5.69,8.55,0.08,-0.07,0.03,993.07,25.10
22065,0.24,5.73,8.55,0.06,-0.07,0.02,993.08,25.10
22129,0.27,5.81,8.63,0.06,-0.08,0.02,992.97,25.10
22192,0.27,5.77,8.55,0.08,-0.06,0.03,993.07,25.10
22256,0.24,5.77,8.51,0.07,-0.07,0.02,993.09,25.10
22319,0.27,5.77,8.47,0.06,-0.09,0.03,993.06,25.10
22381,0.27,5.77,8.55,0.06,-0.08,0.02,993.04,25.10
22444,0.27,5.77,8.55,0.08,-0.07,0.03,993.05,25.10
22508,0.24,5.77,8.63,0.06,-0.09,0.02,993.04,25.10
22582,0.24,5.73,8.51,0.07,-0.08,0.02,993.04,25.10
22646,0.27,5.69,8.55,0.08,-0.07,0.03,993.09,25.10
22710,0.24,5.73,8.59,0.07,-0.08,0.03,993.06,25.10
22773,0.27,5.73,8.51,0.07,-0.07,0.02,993.08,25.10
22837,0.35,5.73,8.51,0.07,-0.07,0.03,993.08,25.10
22900,0.24,5.69,8.67,0.08,-0.08,0.03,993.00,25.10
22964,0.24,5.69,8.51,0.08,-0.07,0.03,993.05,25.10
23031,0.31,5.73,8.67,0.07,-0.07,0.03,993.04,25.10
23106,0.27,5.73,8.59,0.07,-0.08,0.03,993.05,25.10
23170,0.27,5.69,8.59,0.07,-0.07,0.02,993.05,25.10
23233,0.24,5.77,8.59,0.07,-0.08,0.02,993.09,25.10
23297,0.31,5.69,8.59,0.07,-0.08,0.02,993.06,25.10
23360,0.31,5.69,8.67,0.07,-0.07,0.02,993.08,25.10
23424,0.39,5.65,8.67,0.08,-0.07,0.03,993.00,25.10
23488,0.24,5.69,8.55,0.08,-0.09,0.03,993.05,25.10
23551,0.24,5.73,8.63,0.07,-0.07,0.02,992.99,25.10
23615,0.27,5.65,8.55,0.06,-0.08,0.02,993.07,25.10
23682,0.27,5.69,8.55,0.07,-0.07,0.02,993.07,25.10
23745,0.31,5.69,8.63,0.07,-0.08,0.03,993.00,25.10
23809,0.31,5.65,8.55,0.07,-0.08,0.03,993.05,25.10
23873,0.27,5.69,8.59,0.07,-0.07,0.02,993.04,25.10
23936,0.20,5.61,8.63,0.08,-0.08,0.03,993.11,25.10
24000,0.24,5.65,8.71,0.07,-0.07,0.02,992.98,25.10
24063,0.27,5.61,8.47,0.08,-0.07,0.03,992.97,25.10
24127,0.27,5.65,8.47,0.07,-0.07,0.02,993.05,25.10
24190,0.27,5.61,8.47,0.07,-0.08,0.03,993.05,25.10
24254,0.24,5.69,8.55,0.07,-0.07,0.02,993.06,25.10
24332,0.24,5.65,8.55,0.08,-0.07,0.03,993.00,25.10
24395,0.27,5.69,8.63,0.09,-0.07,0.03,993.07,25.10
24459,0.27,5.73,8.51,0.08,-0.08,0.02,993.08,25.10
24522,0.27,5.69,8.63,0.08,-0.08,0.02,993.06,25.10
24586,0.24,5.65,8.51,0.08,-0.07,0.03,993.00,25.10
24649,0.24,5.69,8.59,0.07,-0.08,0.03,993.09,25.10
24713,0.27,5.65,8.59,0.07,-0.07,0.03,993.04,25.10
24776,0.27,5.65,8.63,0.07,-0.07,0.03,992.98,25.10
24840,0.31,5.69,8.51,0.08,-0.07,0.03,993.08,25.10
24915,0.27,5.61,8.55,0.08,-0.08,0.03,993.05,25.10
24982,0.27,5.65,8.51,0.08,-0.08,0.03,993.06,25.10
25046,0.24,5.61,8.63,0.08,-0.08,0.03,992.99,25.10
25109,0.24,5.69,8.47,0.08,-0.07,0.03,993.09,25.10
25173,0.27,5.65,8.63,0.08,-0.08,0.03,993.07,25.10
25237,0.35,5.73,8.75,0.08,-0.08,0.03,993.04,25.10
25300,0.27,5.69,8.71,0.09,-0.07,0.03,993.05,25.10
25364,0.16,5.69,8.55,0.08,-0.08,0.03,993.08,25.10
25427,0.24,5.61,8.55,0.09,-0.07,0.03,993.06,25.10
25491,0.20,5.65,8.63,0.07,-0.09,0.02,993.06,25.10
25554,0.24,5.69,8.59,0.08,-0.07,0.03,993.08,25.10
25622,0.24,5.61,8.55,0.08,-0.08,0.03,993.04,25.10
25685,0.27,5.73,8.59,0.08,-0.08,0.03,993.00,25.10
25749,0.27,5.69,8.55,0.07,-0.08,0.03,993.08,25.10
25812,0.20,5.65,8.59,0.08,-0.07,0.02,993.09,25.10
25876,0.27,5.65,8.55,0.08,-0.07,0.02,993.07,25.10
25939,0.20,5.65,8.55,0.08,-0.07,0.03,993.00,25.10
26003,0.31,5.69,8.67,0.07,-0.08,0.03,993.11,25.10
26078,0.27,5.65,8.47,0.08,-0.08,0.03,993.05,25.10
26141,0.24,5.65,8.59,0.08,-0.07,0.03,993.09,25.10
26205,0.24,5.61,8.67,0.09,-0.07,0.03,993.04,25.10
26272,0.24,5.65,8.51,0.07,-0.08,0.02,993.11,25.10
26336,0.39,5.65,8.59,0.08,-0.08,0.02,993.10,25.10
26399,0.24,5.65,8.51,0.08,-0.07,0.03,993.11,25.10
26463,0.24,5.65,8.59,0.08,-0.08,0.02,993.09,25.10
26526,0.27,5.57,8.59,0.08,-0.08,0.03,993.08,25.10
26590,0.24,5.65,8.63,0.08,-0.08,0.03,993.08,25.10
26665,0.24,5.65,8.51,0.08,-0.07,0.03,993.00,25.10
26729,0.27,5.65,8.59,0.08,-0.08,0.02,993.09,25.10
26792,0.24,5.65,8.55,0.08,-0.07,0.02,993.10,25.10
26856,0.27,5.65,8.63,0.07,-0.08,0.02,993.09,25.10
26923,0.27,5.65,8.63,0.08,-0.08,0.03,993.00,25.10
26987,0.24,5.65,8.63,0.06,-0.09,0.03,993.09,25.10
27050,0.27,5.73,8.63,0.05,-0.07,0.03,993.08,25.10
27114,0.20,5.65,8.55,0.08,-0.08,0.03,993.07,25.10
27177,0.24,5.61,8.63,0.08,-0.07,0.02,993.04,25.10
27241,0.27,5.61,8.67,0.07,-0.08,0.03,993.12,25.10
27304,0.27,5.69,8.63,0.07,-0.07,0.03,993.13,25.10
27368,0.27,5.65,8.63,0.08,-0.08,0.03,993.07,25.10
27432,0.35,5.61,8.55,0.08,-0.08,0.03,993.13,25.10
27495,0.20,5.69,8.55,0.08,-0.07,0.03,993.11,25.10
27563,0.27,5.61,8.51,0.08,-0.07,0.03,993.15,25.10
27626,0.31,5.61,8.55,0.08,-0.07,0.02,993.11,25.10
27690,0.20,5.65,8.63,0.09,-0.08,0.03,993.11,25.10
27764,0.27,5.73,8.63,0.08,-0.08,0.03,993.07,25.10
27827,0.20,5.69,8.55,0.07,-0.08,0.03,993.09,25.10
27891,0.27,5.65,8.59,0.09,-0.07,0.03,993.12,25.10
27955,0.31,5.69,8.63,0.09,-0.07,0.03,993.07,25.10
28018,0.27,5.65,8.59,0.09,-0.08,0.03,993.08,25.10
28082,0.27,5.69,8.59,0.08,-0.06,0.03,993.10,25.10
28145,0.27,5.69,8.55,0.06,-0.08,0.03,993.07,25.10
28213,0.16,5.69,8.59,0.08,-0.07,0.03,993.09,25.10
28276,0.20,5.69,8.59,0.07,-0.07,0.02,993.09,25.10
28340,0.24,5.65,8.59,0.07,-0.07,0.02,993.13,25.10
28415,0.31,5.65,8.63,0.08,-0.07,0.03,993.06,25.10
28478,0.27,5.69,8.59,0.08,-0.08,0.03,993.05,25.10
28542,0.27,5.69,8.51,0.08,-0.07,0.02,993.13,25.10
28606,0.35,5.61,8.55,0.09,-0.07,0.03,993.10,25.10
28669,0.31,5.61,8.59,0.09,-0.07,0.02,993.08,25.10
28733,0.35,5.69,8.71,0.09,-0.07,0.03,993.11,25.10
28796,0.24,5.65,8.63,0.09,-0.07,0.03,993.15,25.10
28864,0.31,5.65,8.63,0.08,-0.07,0.03,993.16,25.10
28927,0.20,5.65,8.63,0.08,-0.08,0.03,993.13,25.10
28991,0.24,5.61,8.51,0.07,-0.07,0.03,993.13,25.10
29054,0.24,5.61,8.59,0.08,-0.07,0.02,993.15,25.10
29118,0.27,5.65,8.55,0.08,-0.07,0.02,993.09,25.10
29182,0.27,5.69,8.55,0.08,-0.07,0.03,993.07,25.10
29245,0.27,5.69,8.55,0.08,-0.07,0.03,993.12,25.10
29309,0.24,5.73,8.59,0.08,-0.07,0.02,993.16,25.10
29372,0.24,5.69,8.59,0.08,-0.08,0.03,993.07,25.10
29436,0.20,5.61,8.47,0.07,-0.07,0.02,993.14,25.10
29514,0.31,5.69,8.47,0.08,-0.07,0.02,993.13,25.10
29578,0.27,5.65,8.51,0.08,-0.08,0.03,993.09,25.10
29642,0.27,5.57,8.63,0.07,-0.08,0.03,993.15,25.10
29705,0.20,5.61,8.71,0.08,-0.07,0.03,993.07,25.10
29769,0.24,5.65,8.71,0.08,-0.08,0.03,993.17,25.10
29833,0.27,5.65,8.55,0.08,-0.07,0.03,993.16,25.10
29896,0.24,5.61,8.59,0.08,-0.07,0.02,993.13,25.10
29960,0.31,5.69,8.55,0.08,-0.08,0.03,993.19,25.10
30023,0.27,5.65,8.59,0.08,-0.08,0.03,993.14,25.10
30087,0.24,5.69,8.71,0.08,-0.08,0.03,993.13,25.10
30166,0.24,5.69,8.59,0.08,-0.08,0.03,993.14,25.10
30229,0.35,5.69,8.71,0.08,-0.08,0.03,993.08,25.10
30293,0.31,5.45,8.55,0.08,-0.07,0.02,993.13,25.10
30357,0.39,5.53,8.47,0.06,-0.08,0.03,993.13,25.10
30421,0.27,5.69,8.67,0.04,-0.06,0.02,993.15,25.10
30484,0.20,5.69,8.75,0.11,-0.08,0.03,993.13,25.10
30548,0.20,5.53,8.47,0.08,-0.08,0.02,993.18,25.10
30612,0.20,5.57,8.55,0.10,-0.07,0.03,993.15,25.10
30675,0.27,5.49,8.59,0.08,-0.07,0.03,993.18,25.10
30739,0.31,5.73,8.59,0.08,-0.08,0.02,993.15,25.10
30806,0.31,5.69,8.55,0.10,-0.05,0.07,993.20,25.10
30869,0.24,5.65,8.55,0.04,-0.08,0.01,993.16,25.10
30932,0.27,5.65,8.71,0.09,-0.07,0.05,993.16,25.10
30996,0.27,5.61,8.47,0.06,-0.05,0.07,993.15,25.10
31059,0.31,5.65,8.63,0.06,-0.07,0.02,993.12,25.10
31122,0.24,5.61,8.71,0.06,-0.07,0.04,993.14,25.10
31186,0.35,5.73,8.43,0.08,-0.08,0.03,993.14,25.10
31259,0.31,5.77,8.32,0.10,-0.08,0.03,993.15,25.10
31323,0.39,5.65,8.55,0.06,-0.08,0.02,993.19,25.10
31386,0.27,5.57,8.55,0.04,-0.07,0.02,993.17,25.10
31453,0.27,5.81,8.32,0.19,-0.09,0.02,993.15,25.10
31516,14.87,-4.63,-6.67,0.18,-0.06,-1.86,993.14,25.10
31580,1.33,-14.04,-11.89,-1.48,2.60,2.06,993.11,25.10
31644,-3.33,-9.61,2.51,-0.81,1.91,4.04,993.13,25.10
31707,1.92,2.98,8.47,0.53,2.39,-0.52,993.12,25.10
31771,0.86,3.45,13.53,-2.53,0.98,-1.37,993.17,25.10
31834,0.55,3.57,9.81,-0.66,-0.53,-1.02,993.13,25.10
31910,1.22,4.00,9.10,0.11,0.01,0.19,993.15,25.10
31973,-0.24,5.41,8.39,0.13,-0.32,-0.38,993.19,25.10
32037,-0.20,4.16,9.89,0.13,-0.07,0.07,993.12,25.20
32104,0.16,4.98,8.94,0.08,-0.05,0.08,993.16,25.10
32167,0.24,5.02,8.87,0.10,-0.09,0.02,993.21,25.20
32231,0.16,5.02,8.94,0.07,-0.08,0.01,993.22,25.10
32294,0.08,5.30,8.63,0.08,-0.08,0.01,993.19,25.10
32358,0.31,4.90,8.32,-0.09,-0.04,0.04,993.19,25.10
32421,-0.24,4.98,8.94,0.05,-0.10,0.02,993.10,25.10
32485,0.67,4.71,9.69,0.12,-0.17,-0.13,993.17,25.10
32548,1.57,6.08,8.47,0.24,-0.26,-0.24,993.18,25.10
32612,0.20,5.02,8.90,0.12,-0.09,0.02,993.19,25.20
32675,0.16,5.02,8.98,0.11,-0.08,0.02,993.19,25.20
32742,0.16,4.98,8.87,0.09,-0.08,0.02,993.13,25.10
32806,0.16,4.98,8.94,0.09,-0.08,0.01,993.19,25.10
32869,0.08,4.90,9.02,0.06,-0.07,0.02,993.21,25.10
32944,0.71,4.90,8.90,0.07,-0.11,-0.04,993.19,25.10
33007,0.16,4.94,8.71,0.14,-0.11,-0.03,993.20,25.10
33070,0.43,5.30,8.75,0.03,-0.12,-0.07,993.21,25.20
33134,0.27,4.94,9.06,0.12,0.01,0.14,993.23,25.10
33197,0.24,4.98,8.98,0.07,-0.08,0.02,993.22,25.10
33261,0.20,5.02,8.98,0.08,-0.07,0.03,993.21,25.20
33324,0.12,5.22,8.98,0.06,-0.09,-0.01,993.18,25.10
33391,0.82,4.86,9.06,0.15,-0.13,-0.01,993.20,25.20
33455,0.08,4.94,9.02,0.11,-0.11,-0.02,993.21,25.20
33518,-0.27,5.33,9.61,0.14,-0.15,-0.13,993.25,25.10
33582,0.35,5.96,8.71,0.14,-0.20,-0.14,993.16,25.10
33658,0.59,4.86,9.14,0.02,-0.05,0.04,993.20,25.10
33721,0.16,4.94,9.06,0.06,-0.07,0.03,993.20,25.20
33785,-0.16,4.90,9.02,0.00,-0.09,-0.01,993.20,25.20
33848,0.12,4.94,9.02,0.12,-0.09,0.02,993.23,25.20
33912,0.12,4.98,9.02,0.07,-0.08,0.02,993.23,25.20
33975,0.20,4.90,9.02,0.06,-0.08,0.03,993.22,25.20
34042,0.04,4.82,9.06,0.08,-0.07,0.02,993.24,25.10
34106,0.08,5.14,8.94,0.22,-0.14,-0.06,993.25,25.20
34169,0.43,4.71,9.10,0.16,-0.11,0.05,993.21,25.10
34233,0.27,5.06,9.06,0.09,-0.11,-0.01,993.28,25.20
34296,0.20,5.02,8.94,0.09,-0.10,-0.01,993.19,25.20
34360,0.20,5.02,9.02,0.08,-0.09,0.03,993.21,25.20
34423,0.12,5.02,8.98,0.09,-0.09,0.03,993.26,25.20
34487,0.20,5.06,9.02,0.07,-0.09,0.02,993.26,25.20
34550,0.24,5.06,8.94,0.09,-0.06,0.02,993.28,25.20
34614,0.20,5.06,8.98,0.07,-0.09,0.02,993.23,25.20
34691,0.24,5.02,8.94,0.09,-0.08,0.03,993.24,25.20
34755,0.16,5.14,8.87,0.09,-0.09,0.01,993.20,25.20
34818,0.20,5.18,8.94,0.11,-0.08,0.02,993.24,25.10
34882,0.24,5.06,8.90,0.08,-0.07,0.02,993.24,25.20
